Customer_ID,Gender,Age,Profession_Code,Work_Experience,Family_Size,Annual_Median,Occupation_Name,Card_Avg,Check_Avg,Deposit_Avg,Loan_Payment_Avg,Transfer_Avg,Withdrawal_Avg,Card_Count,Check_Count,Deposit_Count,Loan_Payment_Count,Transfer_Count,Withdrawal_Count
9724,Female,24,35-2000,2,3,30590,"Cooks and Food Preparation Workers",81.97,NULL,39470.47,8153.36,1429.84,734.12,1,NULL,1,2,3,1
9725,Male,23,51-2041,1,1,47200,"Structural Metal Fabricators and Fitters",NULL,NULL,22483.64,13735.35,2740.03,NULL,NULL,NULL,1,1,2,NULL
9726,Female,51,11-9190,20,3,128620,"Miscellaneous Managers",22.83,5825.53,29520.01,27976.91,1944.16,416.76,3,1,2,2,2,2
9727,Male,36,11-1000,10,3,99890,"Top Executives",187.45,NULL,25966.6,20595.06,1572.44,1071.66,1,NULL,2,2,2,1
9728,Female,23,41-2010,2,3,28250,Cashiers,55.47,5601.67,49638.74,24702.23,2081.88,NULL,2,4,1,2,3,NULL
9729,Male,19,35-3000,2,5,28440,"Food and Beverage Serving Workers",41.89,3674.98,23539.56,NULL,2000.38,967.67,1,1,5,NULL,3,3
9730,Male,28,15-1200,5,3,100530,"Computer Occupations",50.3,5419.9,43102.5,12592.54,1441.92,1467.34,1,2,1,2,2,1
9731,Male,28,43-0000,4,1,40910,"Office and Administrative Support Occupations",23.37,6410.65,48194.03,NULL,1197.14,935.59,2,2,1,NULL,1,2
9732,Male,18,43-4050,1,3,37780,"Customer Service Representatives",25.96,6381.41,54430.5,11881.74,NULL,1251.41,1,5,1,1,NULL,3
9733,Female,29,41-0000,4,4,35290,"Sales and Related Occupations",NULL,6091.23,39674.41,14226.16,1461.51,504.37,NULL,2,3,1,4,4
9734,Male,33,25-0000,5,5,57490,"Educational Instruction and Library Occupations",80.45,4630.04,33152.76,NULL,NULL,1289.63,2,3,2,NULL,NULL,3
9735,Male,33,25-9000,6,3,35520,"Other Educational Instruction and Library Occupations",52.08,6161.8,63865.44,25418.21,1785.77,684.35,1,1,1,2,5,3
9736,Female,37,25-2020,11,3,61730,"Elementary and Middle School Teachers",37.82,5491.68,32403.75,14535.68,1839.55,1479.71,3,2,1,3,5,4
9737,Female,25,53-7060,4,2,34880,"Laborers and Material Movers",72.09,4298.51,NULL,31098.49,NULL,NULL,2,2,NULL,1,NULL,NULL
9738,Male,37,43-1000,11,7,61370,"Supervisors of Office and Administrative Support Workers",88.38,5787.61,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL
9739,Female,18,41-0000,1,3,35290,"Sales and Related Occupations",54.53,2880.7,21652.34,31137.78,1316.42,725.82,4,1,1,2,1,1
9740,Female,36,43-1011,8,2,61370,"First-Line Supervisors of Office and Administrative Support Workers",51.66,5853.13,50142.61,15192.8,1721.93,NULL,2,1,4,1,3,NULL
9741,Female,31,35-1012,4,4,37050,"First-Line Supervisors of Food Preparation and Serving Workers",NULL,7199.22,64963.48,22122.02,NULL,NULL,NULL,1,4,3,NULL,NULL
9742,Male,23,31-0000,1,2,33600,"Healthcare Support Occupations",48,10169.76,32621.63,29123.8,NULL,1006.06,1,1,2,2,NULL,4
9743,Male,19,31-1120,2,2,30180,"Home Health and Personal Care Aides",47.87,3605.02,32933.99,20980.37,2671.41,NULL,2,3,4,3,1,NULL
9744,Male,39,25-0000,9,3,57490,"Educational Instruction and Library Occupations",NULL,3428.98,39008.75,23545.47,NULL,1147.15,NULL,1,1,3,NULL,2
9745,Female,39,29-0000,8,4,77760,"Healthcare Practitioners and Technical Occupations",22,8341.52,48589.64,17915.7,2671.09,429.97,2,3,2,3,2,1
9746,Female,38,43-5060,12,3,50630,"Production, Planning, and Expediting Clerks",66.66,8476.47,26028.57,15466.77,1850.88,NULL,2,2,2,1,3,NULL
9747,Male,44,23-0000,9,3,95170,"Legal Occupations",54.48,NULL,NULL,10626.1,1018.57,705.09,2,NULL,NULL,2,1,2
9748,Male,18,53-7000,3,3,35670,"Material Moving Workers",NULL,4009.4,43534.41,31657.2,3660.61,NULL,NULL,2,2,1,1,NULL
9749,Male,39,17-0000,8,2,83700,"Architecture and Engineering Occupations",28.43,NULL,16729.27,32443.53,2393.75,NULL,2,NULL,1,5,3,NULL
9750,Male,42,47-2031,8,4,51390,Carpenters,NULL,5124.17,NULL,36252.31,2874.18,NULL,NULL,2,NULL,2,1,NULL
9751,Female,21,43-0000,1,2,40910,"Office and Administrative Support Occupations",39.2,NULL,31232.6,29861.68,5030.63,659.63,2,NULL,3,2,1,1
9752,Male,23,43-6010,3,1,44080,"Secretaries and Administrative Assistants",27.06,8370.86,16010.84,42350.26,1878.93,825.59,1,1,1,3,4,1
9753,Female,22,35-9000,3,2,28750,"Other Food Preparation and Serving Related Workers",34.8,6802.22,33189.79,11126.32,1362.65,943.3,1,2,3,2,2,2
9754,Female,23,51-9000,3,3,39960,"Other Production Occupations",49.59,4981.3,NULL,23258.45,2595.39,308.01,1,1,NULL,6,2,1
9755,Male,18,31-1130,1,2,35760,"Nursing Assistants, Orderlies, and Psychiatric Aides",21.93,6099.06,60755.09,NULL,1892.94,772.11,1,2,4,NULL,1,1
9756,Male,22,53-3000,1,3,45460,"Motor Vehicle Operators",30.31,6772.89,33215.01,51663.73,1833.89,896.83,2,2,1,1,3,2
9757,Female,27,41-0000,2,2,35290,"Sales and Related Occupations",NULL,2822.51,35565.13,23098.29,2548.82,811.25,NULL,2,1,3,5,1
9758,Female,26,47-2000,5,2,49330,"Construction Trades Workers",52.71,2726.09,28993.59,11602.19,2553.38,856.71,2,1,1,1,2,3
9759,Female,19,41-2000,1,3,29660,"Retail Sales Workers",32.06,3653.07,27065.89,22669.37,2249.04,NULL,1,2,2,2,3,NULL
9760,Female,26,51-4120,6,2,47430,"Welding, Soldering, and Brazing Workers",41.09,16264.73,NULL,NULL,1108.33,1176.62,2,3,NULL,NULL,2,2
9761,Female,21,49-9071,3,3,44980,"Maintenance and Repair Workers, General",NULL,5283.28,23249.67,7935.54,3315.3,972.75,NULL,3,2,1,3,4
9762,Male,43,29-0000,9,5,77760,"Healthcare Practitioners and Technical Occupations",43.52,4815.98,NULL,16720.2,2793.04,NULL,3,1,NULL,2,2,NULL
9763,Female,31,43-0000,4,2,40910,"Office and Administrative Support Occupations",74.06,5458.74,NULL,16834.91,2662.59,833.22,1,2,NULL,3,3,1
9764,Female,40,11-0000,8,5,107360,"Management Occupations",34.47,4677.68,11248.22,21295.26,2777.93,900.02,1,2,1,3,2,1
9765,Female,48,27-0000,18,5,58030,"Arts, Design, Entertainment, Sports, and Media Occupations",18.53,5166.05,45083.4,10228.31,1281.62,828.57,2,3,4,1,1,2
9766,Male,33,29-1000,4,3,93710,"Healthcare Diagnosing or Treating Practitioners",41.38,7033.36,63553.46,35563.4,3671.3,457.91,3,2,2,2,2,2
9767,Male,39,49-0000,10,4,50080,"Installation, Maintenance, and Repair Occupations",NULL,5124.7,26982.3,19225,NULL,865.9,NULL,2,1,2,NULL,1
9768,Female,21,47-3010,3,4,37180,"Helpers, Construction Trades",27.63,5431.11,35669.33,29641.53,3399.01,814.55,2,4,1,3,4,1
9769,Male,37,25-2021,8,5,61690,"Elementary School Teachers, Except Special Education",NULL,8377.46,35209.11,27528.59,NULL,NULL,NULL,1,1,3,NULL,NULL
9770,Male,18,35-2020,1,3,29790,"Food Preparation Workers",63.67,5302.41,36249.37,21328.41,3598.83,837.02,3,2,4,2,2,1
9771,Female,23,35-9020,1,1,29080,Dishwashers,32.02,4419.74,47721.76,23256.63,1557.67,848.46,2,1,3,2,1,2
9772,Male,29,41-0000,3,3,35290,"Sales and Related Occupations",49.89,4416.74,43896.08,NULL,812.82,NULL,2,1,1,NULL,1,NULL
9773,Male,37,33-3000,10,3,61680,"Law Enforcement Workers",32.1,6036.49,34187.28,25732.41,1727.93,975.3,4,5,1,1,1,3
9774,Male,25,41-0000,4,2,35290,"Sales and Related Occupations",40.48,5819.18,NULL,32834.64,NULL,637,3,1,NULL,1,NULL,2
9775,Female,32,41-2000,5,4,29660,"Retail Sales Workers",NULL,2609.48,50758.31,NULL,NULL,NULL,NULL,1,3,NULL,NULL,NULL
9776,Male,18,43-3000,2,2,43680,"Financial Clerks",93.11,4705.87,51258.19,27379.24,1527.6,NULL,2,3,2,3,2,NULL
9777,Female,43,41-3091,8,5,62400,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",62.62,4169.76,35549.98,22133.06,2683.19,NULL,3,1,4,3,3,NULL
9778,Male,23,31-0000,2,3,33600,"Healthcare Support Occupations",42.77,7034.09,50917.77,NULL,1555.27,1021.16,3,2,2,NULL,2,1
9779,Female,35,25-2022,8,2,61810,"Middle School Teachers, Except Special and Career/Technical Education",37.92,5152.43,45373.54,25514.48,NULL,540.5,2,1,1,2,NULL,3
9780,Male,24,43-4000,2,3,37440,"Information and Record Clerks",57.18,3948.9,38509.67,27124.89,NULL,NULL,2,2,3,2,NULL,NULL
9781,Male,26,21-1093,4,3,38520,"Social and Human Service Assistants",22.29,3417.65,NULL,NULL,2760.09,NULL,1,1,NULL,NULL,3,NULL
9782,Male,42,13-1080,11,6,88050,"Logisticians and Project Management Specialists",27.93,3247.76,23518.37,35861.49,1212.67,558.46,2,3,1,2,2,5
9783,Female,47,13-1000,21,5,76050,"Business Operations Specialists",NULL,NULL,47615.64,11094.64,1084.35,840.49,NULL,NULL,2,1,1,3
9784,Male,18,37-0000,1,1,33870,"Building and Grounds Cleaning and Maintenance Occupations",42.95,2839.58,21532.95,53970.23,4088.56,995.89,2,1,2,1,2,2
9785,Female,25,51-0000,4,3,39910,"Production Occupations",29.36,6563.26,32948.25,26835.97,NULL,550.95,1,1,2,4,NULL,1
9786,Male,45,13-1190,20,4,75990,"Miscellaneous Business Operations Specialists",26.71,9673.03,37970.86,NULL,2177.98,564.59,1,2,4,NULL,3,2
9787,Female,27,35-0000,5,3,29640,"Food Preparation and Serving Related Occupations",NULL,NULL,16968.46,22005.4,2258.42,982.83,NULL,NULL,1,1,1,3
9788,Male,26,53-7065,4,1,34220,"Stockers and Order Fillers",35.13,5169.01,NULL,12260.92,2522.7,NULL,2,2,NULL,1,2,NULL
9789,Female,23,37-2000,1,2,31600,"Building Cleaning and Pest Control Workers",16.95,4112.78,NULL,31292.16,2807.05,725.86,1,1,NULL,1,1,3
9790,Male,22,53-0000,1,3,37940,"Transportation and Material Moving Occupations",44.66,9373.89,66936,45976.67,1890.17,837.05,4,1,1,2,3,2
9791,Female,30,31-1100,4,2,31450,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",NULL,NULL,20231.38,17785.63,686.17,2310.72,NULL,NULL,1,3,1,1
9792,Female,20,33-9030,1,1,34770,"Security Guards and Gambling Surveillance Officers",52.89,5664.08,21930.52,39497.48,3265.65,854.6,6,3,1,2,1,3
9793,Male,43,49-1011,9,6,73140,"First-Line Supervisors of Mechanics, Installers, and Repairers",44.56,6582.53,54786.51,NULL,4091.49,NULL,3,2,1,NULL,1,NULL
9794,Male,23,31-0000,3,3,33600,"Healthcare Support Occupations",NULL,8132.26,58767.35,15183.2,2278.9,644.79,NULL,3,3,2,1,4
9795,Male,45,13-0000,19,5,76850,"Business and Financial Operations Occupations",NULL,7905.14,11990.04,NULL,NULL,NULL,NULL,4,1,NULL,NULL,NULL
9796,Male,25,39-5000,5,2,33270,"Personal Appearance Workers",35.14,6427.78,NULL,NULL,3029,903.67,2,1,NULL,NULL,2,3
9797,Male,33,17-2071,4,4,103320,"Electrical Engineers",NULL,5663.37,19680.88,16089.82,2939.9,804.16,NULL,2,2,1,1,4
9798,Male,20,51-0000,1,2,39910,"Production Occupations",NULL,9062.66,47038.17,14608.25,1384.88,924.76,NULL,1,3,1,4,1
9799,Female,21,43-4000,1,1,37440,"Information and Record Clerks",86.78,5499.65,NULL,16016.94,2628.12,688.18,1,4,NULL,4,1,3
9800,Male,37,29-1000,9,4,93710,"Healthcare Diagnosing or Treating Practitioners",27.3,3311.14,13298.53,22461.24,1380.86,410.44,1,1,1,2,1,1
9801,Female,32,35-3000,5,3,28440,"Food and Beverage Serving Workers",46.23,8663.7,48663.98,13484.92,1959.73,479.19,3,5,1,1,4,1
9802,Female,36,47-0000,11,4,50570,"Construction and Extraction Occupations",22.69,5567.25,38786.23,37114.76,1223.16,NULL,3,4,1,2,2,NULL
9803,Female,37,47-2073,8,3,51430,"Operating Engineers and Other Construction Equipment Operators",147.15,9639.52,32840.7,NULL,1561.18,NULL,1,2,3,NULL,3,NULL
9804,Male,44,13-1000,9,3,76050,"Business Operations Specialists",NULL,4600.28,32042.61,13276.33,1972.73,971.41,NULL,1,3,2,1,2
9805,Female,22,37-2010,1,3,31350,"Building Cleaning Workers",138.52,4768.85,NULL,16766.11,1065.43,727.02,1,1,NULL,2,1,3
9806,Male,33,29-0000,5,4,77760,"Healthcare Practitioners and Technical Occupations",49.83,5486.52,38364.8,13489.83,1967.09,942.86,1,1,1,2,4,3
9807,Female,38,43-1011,10,3,61370,"First-Line Supervisors of Office and Administrative Support Workers",37.92,3082.59,35469.98,15120.67,NULL,1022.71,1,2,4,1,NULL,2
9808,Female,19,53-7060,2,3,34880,"Laborers and Material Movers",47.05,6442.62,21410.44,NULL,1376.03,1568.62,2,1,2,NULL,1,4
9809,Female,28,37-2012,3,3,29960,"Maids and Housekeeping Cleaners",NULL,6725.6,22497.55,26374.94,1772.69,NULL,NULL,1,1,3,2,NULL
9810,Female,33,27-2010,5,4,75440,"Actors, Producers, and Directors",29.1,6063.13,NULL,5813.75,1677.16,851.1,1,2,NULL,1,3,2
9811,Male,30,53-0000,3,3,37940,"Transportation and Material Moving Occupations",NULL,NULL,NULL,18532.32,3600.66,NULL,NULL,NULL,NULL,2,2,NULL
9812,Female,27,21-1090,7,2,44050,"Miscellaneous Community and Social Service Specialists",41.7,9435.14,22520.36,18466.51,NULL,1127.42,1,2,1,3,NULL,1
9813,Male,31,51-3022,4,2,35070,"Meat, Poultry, and Fish Cutters and Trimmers",52.59,7714.82,41056.88,25949.09,1202.43,NULL,3,2,4,2,2,NULL
9814,Male,30,33-3000,3,3,61680,"Law Enforcement Workers",22.26,NULL,NULL,13331.76,4252.91,NULL,1,NULL,NULL,2,1,NULL
9815,Male,22,29-2081,1,2,39610,"Opticians, Dispensing",44.45,NULL,32499.31,17821.3,2238.33,NULL,2,NULL,3,5,2,NULL
9816,Male,39,13-1000,9,3,76050,"Business Operations Specialists",66.8,10051.44,72029.94,35699.24,1306.89,768.12,2,1,1,1,3,2
9817,Female,25,41-2030,5,2,30600,"Retail Salespersons",51.03,4259.04,NULL,24657.56,NULL,1424.44,4,4,NULL,2,NULL,4
9818,Male,45,29-1210,19,5,227180,Physicians,32.29,6822.06,NULL,51947.25,1359.8,850.61,3,3,NULL,1,1,4
9819,Female,35,43-6014,11,5,41000,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",86.82,3200.86,28556.47,14137.78,1939.39,651.07,1,2,1,3,3,1
9820,Male,47,29-1210,20,5,227180,Physicians,25.07,NULL,NULL,15595.65,2005.87,246.85,2,NULL,NULL,2,3,1
9821,Female,26,53-7000,4,2,35670,"Material Moving Workers",NULL,3031.68,32011.31,28608.85,1960.47,1816.08,NULL,3,3,2,3,1
9822,Female,18,29-2000,2,2,48560,"Health Technologists and Technicians",36.94,7646.56,27187.5,13959.58,1541.79,866.59,1,2,1,2,4,2
9823,Female,20,43-0000,1,3,40910,"Office and Administrative Support Occupations",36.73,2721.13,24996.52,29040.95,NULL,927.49,3,1,2,3,NULL,3
9824,Female,28,51-9011,5,3,49330,"Chemical Equipment Operators and Tenders",68.7,4334.54,58788.87,NULL,1600.01,826.53,2,1,3,NULL,1,2
9825,Female,24,43-3050,2,4,49630,"Payroll and Timekeeping Clerks",60,5966.03,26715.03,15733.34,2268.22,692.96,4,2,2,1,2,1
9826,Female,43,47-0000,9,4,50570,"Construction and Extraction Occupations",NULL,1947.51,41742.92,18285.72,2292.96,1017.47,NULL,1,3,2,2,3
9827,Male,40,13-1190,8,6,75990,"Miscellaneous Business Operations Specialists",NULL,2862.96,26892.39,14747.88,1901.82,1755.1,NULL,2,1,2,1,1
9828,Male,31,43-3031,6,2,45860,"Bookkeeping, Accounting, and Auditing Clerks",50.19,7452.47,33308.39,12627.31,2764.67,949.72,2,3,2,1,2,2
9829,Male,43,29-1140,9,5,81220,"Registered Nurses",NULL,3843.16,50712.32,11603.15,NULL,NULL,NULL,2,3,1,NULL,NULL
9830,Female,29,41-4010,5,3,67750,"Sales Representatives, Wholesale and Manufacturing",NULL,3893.11,38214.81,22644.15,1279.13,1321.47,NULL,1,3,1,1,3
9831,Male,35,51-2000,11,3,37930,"Assemblers and Fabricators",43.57,8210.01,27416.57,24223.38,1252.63,604.25,1,2,3,3,1,3
9832,Male,24,35-3023,2,3,27930,"Fast Food and Counter Workers",25.66,5240.1,NULL,44666.83,1748.73,463.57,2,2,NULL,1,3,1
9833,Male,29,47-2061,7,2,40750,"Construction Laborers",27.71,NULL,NULL,14837.45,NULL,3571.54,2,NULL,NULL,1,NULL,1
9834,Female,28,47-2000,5,2,49330,"Construction Trades Workers",27.34,8046.67,NULL,24117.64,2538.49,1389.73,2,3,NULL,2,1,2
9835,Male,48,47-2030,21,5,51390,Carpenters,58.23,6548.52,NULL,16106.45,3575.28,902.58,3,4,NULL,1,3,1
9836,Male,40,13-1031,10,4,72230,"Claims Adjusters, Examiners, and Investigators",25.31,7356.76,7638.8,46790.19,1533.58,487.05,1,1,1,1,2,3
9837,Female,18,31-1131,2,3,35760,"Nursing Assistants",53.91,5627.24,NULL,37013.82,2143.92,627.06,1,3,NULL,1,1,1
9838,Female,25,35-3030,5,2,29120,"Waiters and Waitresses",NULL,5408.51,32571.75,18193.9,1657.37,653.3,NULL,5,3,1,2,3
9839,Female,30,37-2010,4,4,31350,"Building Cleaning Workers",35.19,5739.71,56437.97,26939.93,1766.56,915.59,2,2,3,4,3,3
9840,Female,39,13-1071,9,3,64240,"Human Resources Specialists",34.64,NULL,NULL,26263.72,6030.17,801.85,3,NULL,NULL,1,1,4
9841,Female,30,43-5070,6,2,37760,"Shipping, Receiving, and Inventory Clerks",27.78,4764.73,32892.72,12409.81,3785.16,NULL,2,5,4,2,3,NULL
9842,Male,18,41-0000,2,2,35290,"Sales and Related Occupations",70.47,4213.66,18842.84,16415.89,NULL,1130.07,3,3,1,1,NULL,1
9843,Female,39,29-1141,10,5,81220,"Registered Nurses",NULL,6417.48,NULL,NULL,2875.12,878.36,NULL,2,NULL,NULL,1,3
9844,Male,41,13-1140,10,4,67780,"Compensation, Benefits, and Job Analysis Specialists",56.09,NULL,106474.61,37646.13,1786.41,674.51,2,NULL,1,1,2,2
9845,Female,26,47-2061,4,2,40750,"Construction Laborers",NULL,7261.55,28690.11,23885.21,NULL,730.48,NULL,2,2,3,NULL,2
9846,Female,24,41-2030,1,2,30600,"Retail Salespersons",NULL,4095.58,36834.49,15935.03,4029.03,1272.6,NULL,2,2,1,4,2
9847,Male,39,29-1170,9,4,121610,"Nurse Practitioners",22.36,4256.65,17153.17,29768.92,1887.24,NULL,1,4,1,2,1,NULL
9848,Male,46,49-0000,18,4,50080,"Installation, Maintenance, and Repair Occupations",41.56,NULL,31478.05,5742.49,3586.98,817.59,1,NULL,1,1,1,2
9849,Male,49,47-1011,20,5,74080,"First-Line Supervisors of Construction Trades and Extraction Workers",NULL,5558.8,31249.15,16178.98,2987.75,601.67,NULL,2,2,3,1,2
9850,Female,31,43-1011,6,5,61370,"First-Line Supervisors of Office and Administrative Support Workers",NULL,7650.73,40645.17,NULL,3218.53,962.35,NULL,3,2,NULL,3,4
9851,Female,18,51-0000,1,4,39910,"Production Occupations",NULL,3272.61,NULL,27565.84,2401.06,1065.19,NULL,1,NULL,5,5,1
9852,Female,53,11-9120,20,5,144440,"Natural Sciences Managers",NULL,5874.91,34798.66,25355.54,2040.86,889.38,NULL,2,1,2,1,2
9853,Male,26,41-2020,4,1,35820,"Counter and Rental Clerks and Parts Salespersons",31.54,4259.43,38252.66,44447.23,1865.59,801.93,4,1,1,3,2,5
9854,Female,27,21-0000,5,4,49380,"Community and Social Service Occupations",NULL,NULL,31326.99,NULL,1438.87,1016.28,NULL,NULL,1,NULL,1,1
9855,Male,28,37-0000,3,3,33870,"Building and Grounds Cleaning and Maintenance Occupations",26.03,NULL,89788.77,44745.65,1849.72,766.78,1,NULL,2,1,4,1
9856,Female,35,11-0000,10,3,107360,"Management Occupations",57.95,6663.59,37948.11,15683.16,1621.64,1293.02,1,2,5,2,5,1
9857,Male,35,11-0000,9,4,107360,"Management Occupations",25.65,4973.2,16530.75,21827.12,NULL,NULL,3,1,2,1,NULL,NULL
9858,Female,28,53-7062,5,3,36110,"Laborers and Freight, Stock, and Material Movers, Hand",58.16,3851.59,21076.98,15267.98,1655.74,891.61,1,2,1,1,1,2
9859,Male,21,21-1000,1,1,49330,"Counselors, Social Workers, and Other Community and Social Service Specialists",54.5,NULL,NULL,20089.36,NULL,NULL,1,NULL,NULL,1,NULL,NULL
9860,Male,30,51-2090,5,3,37280,"Miscellaneous Assemblers and Fabricators",59.92,NULL,39080.63,30293.08,1786.84,904.15,1,NULL,1,4,1,3
9861,Male,20,37-3010,2,4,36160,"Grounds Maintenance Workers",60.94,2955.76,53486.17,17052.54,2017.4,461.65,1,1,1,3,2,1
9862,Female,30,51-9124,3,3,43960,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",28.68,6328.86,54910.19,NULL,NULL,868.44,2,3,2,NULL,NULL,2
9863,Male,32,41-2010,6,4,28250,Cashiers,NULL,4952.79,NULL,20244.45,NULL,727.19,NULL,3,NULL,2,NULL,3
9864,Female,46,29-1141,19,6,81220,"Registered Nurses",39.76,7507.76,34631.94,11649.69,2511.93,970.87,1,1,3,2,1,2
9865,Female,39,29-1141,11,2,81220,"Registered Nurses",45.98,3633.14,44307.58,46464.7,2486.49,2004.88,1,2,2,1,3,1
9866,Male,21,49-9000,1,2,48360,"Other Installation, Maintenance, and Repair Occupations",26.77,NULL,20457.55,NULL,NULL,732.78,2,NULL,1,NULL,NULL,2
9867,Male,30,41-2000,6,2,29660,"Retail Sales Workers",38.53,4230.79,53515.36,NULL,1544.55,506.31,1,2,1,NULL,2,4
9868,Male,34,11-1000,5,4,99890,"Top Executives",73.13,2759.36,30954.09,46854.76,2947.6,683.97,1,1,1,1,1,3
9869,Male,29,49-9000,4,3,48360,"Other Installation, Maintenance, and Repair Occupations",NULL,8712.57,45721.33,15046.47,1730.56,NULL,NULL,2,2,2,4,NULL
9870,Female,32,29-2070,4,4,47180,"Medical Records Specialists",40.4,NULL,20588.45,32869.86,2614.69,1110.27,1,NULL,1,2,1,3
9871,Male,35,13-2050,10,4,90680,"Financial Analysts and Advisors",41.13,4618.41,27417.38,9687.02,NULL,1161.66,1,2,1,1,NULL,2
9872,Male,37,21-1012,9,5,60140,"Educational, Guidance, and Career Counselors and Advisors",24.62,NULL,NULL,26355.79,2963.63,NULL,1,NULL,NULL,2,1,NULL
9873,Female,38,11-3000,10,3,130950,"Operations Specialties Managers",23.56,NULL,NULL,17377.56,NULL,884.91,2,NULL,NULL,2,NULL,3
9874,Male,31,53-0000,3,2,37940,"Transportation and Material Moving Occupations",49.83,NULL,19866.65,NULL,1955.27,733.38,4,NULL,1,NULL,2,2
9875,Male,20,43-9000,1,4,38290,"Other Office and Administrative Support Workers",28.63,6085.44,62843.76,16473.07,NULL,NULL,3,1,1,1,NULL,NULL
9876,Female,22,41-2000,2,3,29660,"Retail Sales Workers",NULL,6521.07,NULL,NULL,1103.78,1078.7,NULL,2,NULL,NULL,1,2
9877,Male,38,25-2021,9,4,61690,"Elementary School Teachers, Except Special Education",NULL,NULL,24303.34,21872.73,2378.06,884.53,NULL,NULL,2,2,2,1
9878,Male,24,51-9199,2,3,35490,"Production Workers, All Other",NULL,3221.75,42676.73,24608.65,7076.8,NULL,NULL,1,2,3,1,NULL
9879,Female,23,51-9120,1,3,43370,"Painting Workers",43.81,7880.32,39959.87,25865.55,1652.82,814.78,5,3,5,1,2,1
9880,Female,46,29-1000,18,4,93710,"Healthcare Diagnosing or Treating Practitioners",NULL,4659,NULL,19486.34,NULL,1148.9,NULL,2,NULL,3,NULL,2
9881,Female,44,53-1047,11,6,57860,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",NULL,NULL,42639.98,25457.1,NULL,1841.65,NULL,NULL,2,4,NULL,1
9882,Female,23,51-9110,4,3,36750,"Packaging and Filling Machine Operators and Tenders",40.78,5878.44,22790.82,46348.32,949.51,1047.91,3,6,3,3,1,2
9883,Female,41,11-0000,10,5,107360,"Management Occupations",49.38,NULL,14045.41,12057.42,NULL,994.67,5,NULL,1,1,NULL,1
9884,Male,38,33-1021,11,3,80150,"First-Line Supervisors of Firefighting and Prevention Workers",NULL,2779.08,NULL,32839.47,1623.1,981.7,NULL,1,NULL,1,1,1
9885,Female,23,41-0000,2,2,35290,"Sales and Related Occupations",82.7,10336.43,NULL,18527.93,NULL,820.39,1,1,NULL,3,NULL,3
9886,Female,27,47-4090,5,5,44890,"Miscellaneous Construction and Related Workers",26.58,5174.77,29306.87,NULL,1643.7,1823.79,1,3,3,NULL,3,1
9887,Female,29,41-0000,5,2,35290,"Sales and Related Occupations",38.2,NULL,39334.97,28092.45,1780.35,1055.35,3,NULL,1,5,3,1
9888,Female,23,31-1100,1,1,31450,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",40.31,5945.72,NULL,18606.72,NULL,NULL,1,2,NULL,1,NULL,NULL
